time,particle #,lat,lon
2018-01-16T00:00:00.000000000,2080,-34.01731,151.28683
2018-01-17T00:00:00.000000000,2080,-33.969845,151.15776
2018-01-13T00:00:00.000000000,2084,-33.836525,151.34552
2018-01-14T00:00:00.000000000,2084,-33.82323,151.21292
2018-01-14T00:00:00.000000000,2085,-33.97303,151.30646
2018-01-15T00:00:00.000000000,2085,-33.8991,151.154
2018-01-17T00:00:00.000000000,2086,-33.986546,151.23338
2018-01-14T00:00:00.000000000,2092,-33.83853,151.34854
2018-01-15T00:00:00.000000000,2092,-33.846386,151.1747
2018-01-15T00:00:00.000000000,2093,-33.855995,151.26312
2018-01-16T00:00:00.000000000,2093,-33.846832,151.11559
2018-01-17T00:00:00.000000000,2101,-34.01649,151.23897
2018-01-15T00:00:00.000000000,2108,-33.863213,151.35646
2018-01-16T00:00:00.000000000,2108,-33.853333,151.20215
2018-01-16T00:00:00.000000000,2109,-33.98033,151.32295
2018-01-17T00:00:00.000000000,2109,-33.94778,151.19193
2018-01-17T00:00:00.000000000,2123,-33.938885,151.23721
2018-01-18T00:00:00.000000000,2124,-34.01431,151.2485
2018-01-19T00:00:00.000000000,2124,-33.98452,151.10432
2018-01-16T00:00:00.000000000,2139,-33.822914,151.28719
2018-01-17T00:00:00.000000000,2139,-33.819855,151.18697
2018-01-16T00:00:00.000000000,2153,-33.821476,151.30891
2018-01-17T00:00:00.000000000,2153,-33.811394,151.1009
2018-01-13T00:00:00.000000000,2272,-34.047195,151.12546
2018-01-15T00:00:00.000000000,2274,-33.98425,151.1299
2018-01-14T00:00:00.000000000,2280,-33.98294,151.19057
2018-01-14T00:00:00.000000000,2281,-34.04323,151.28384
2018-01-15T00:00:00.000000000,2282,-33.978615,151.1751
2018-01-16T00:00:00.000000000,2283,-34.00986,151.25917
2018-01-13T00:00:00.000000000,2287,-33.95678,151.35086
2018-01-14T00:00:00.000000000,2287,-33.89503,151.2181
2018-01-14T00:00:00.000000000,2288,-33.96463,151.33682
2018-01-15T00:00:00.000000000,2288,-33.923687,151.2004
2018-01-15T00:00:00.000000000,2289,-33.95393,151.29758
2018-01-16T00:00:00.000000000,2289,-33.893707,151.16791
2018-01-17T00:00:00.000000000,2290,-34.018124,151.26434
2018-01-18T00:00:00.000000000,2290,-33.936054,151.14621
2018-01-18T00:00:00.000000000,2291,-34.024998,151.16989
2018-01-14T00:00:00.000000000,2296,-33.89902,151.23628
2018-01-14T00:00:00.000000000,2297,-33.964165,151.36249
2018-01-15T00:00:00.000000000,2297,-33.91756,151.25374
2018-01-16T00:00:00.000000000,2298,-33.947292,151.19788
2018-01-19T00:00:00.000000000,2300,-34.061436,151.15634
2018-01-15T00:00:00.000000000,2303,-33.847813,151.37007
2018-01-16T00:00:00.000000000,2303,-33.835323,151.26701
2018-01-17T00:00:00.000000000,2303,-33.870777,151.11407
2018-01-15T00:00:00.000000000,2304,-33.87762,151.3081
2018-01-16T00:00:00.000000000,2304,-33.885338,151.1633
2018-01-18T00:00:00.000000000,2305,-34.071888,151.25076
2018-01-19T00:00:00.000000000,2305,-34.035103,151.10846
2018-01-14T00:00:00.000000000,2311,-33.814182,151.37654
2018-01-15T00:00:00.000000000,2312,-33.906593,151.33604
2018-01-16T00:00:00.000000000,2312,-33.859806,151.15164
2018-01-18T00:00:00.000000000,2313,-33.997997,151.22472
2018-01-19T00:00:00.000000000,2313,-33.982735,151.10092
2018-01-16T00:00:00.000000000,2320,-33.932076,151.35304
2018-01-17T00:00:00.000000000,2320,-33.91558,151.26125
2018-01-16T00:00:00.000000000,2327,-33.817757,151.3793
2018-01-19T00:00:00.000000000,2328,-34.043087,151.2316
2018-01-19T00:00:00.000000000,2343,-34.040657,151.1848
2018-01-17T00:00:00.000000000,2359,-33.83197,151.37732
2018-01-18T00:00:00.000000000,2359,-33.84416,151.20822
2018-01-18T00:00:00.000000000,2388,-33.813515,151.34685
2018-01-19T00:00:00.000000000,2388,-33.84182,151.18153
2018-01-18T00:00:00.000000000,2404,-33.887558,151.32262
2018-01-19T00:00:00.000000000,2404,-33.889774,151.14316
2018-01-14T00:00:00.000000000,2484,-34.084667,151.13754
2018-01-16T00:00:00.000000000,2487,-34.0891,151.16481
2018-01-14T00:00:00.000000000,2491,-34.0617,151.18904
2018-01-15T00:00:00.000000000,2492,-34.024364,151.17055
2018-01-16T00:00:00.000000000,2493,-34.019722,151.17078
2018-01-17T00:00:00.000000000,2494,-34.05053,151.19492
2018-01-15T00:00:00.000000000,2499,-33.987225,151.29243
2018-01-16T00:00:00.000000000,2499,-33.92973,151.1431
2018-01-16T00:00:00.000000000,2500,-33.984,151.16588
2018-01-18T00:00:00.000000000,2501,-33.98315,151.19717
2018-01-15T00:00:00.000000000,2506,-33.90339,151.22359
2018-01-15T00:00:00.000000000,2507,-33.960354,151.30664
2018-01-16T00:00:00.000000000,2507,-33.925434,151.18585
2018-01-17T00:00:00.000000000,2508,-33.99017,151.22765
2018-01-18T00:00:00.000000000,2509,-34.042343,151.19469
2018-01-15T00:00:00.000000000,2515,-33.916573,151.27661
2018-01-16T00:00:00.000000000,2515,-33.899696,151.10149
2018-01-15T00:00:00.000000000,2516,-33.916386,151.34741
2018-01-16T00:00:00.000000000,2516,-33.88405,151.21707
2018-01-18T00:00:00.000000000,2517,-33.99103,151.27368
2018-01-19T00:00:00.000000000,2517,-33.982334,151.13774
2018-01-15T00:00:00.000000000,2522,-33.822685,151.35864
2018-01-16T00:00:00.000000000,2522,-33.805344,151.1936
2018-01-16T00:00:00.000000000,2523,-33.83628,151.30981
2018-01-17T00:00:00.000000000,2523,-33.819614,151.10977
2018-01-19T00:00:00.000000000,2524,-34.0089,151.17079
2018-01-17T00:00:00.000000000,2531,-33.91881,151.35864
2018-01-18T00:00:00.000000000,2531,-33.921337,151.22597
2018-01-16T00:00:00.000000000,2538,-33.81601,151.33722
2018-01-17T00:00:00.000000000,2538,-33.84079,151.1814
2018-01-17T00:00:00.000000000,2539,-33.84268,151.40347
2018-01-18T00:00:00.000000000,2539,-33.83064,151.27574
2018-01-19T00:00:00.000000000,2539,-33.85388,151.11786
2018-01-17T00:00:00.000000000,2546,-33.82407,151.31424
2018-01-18T00:00:00.000000000,2546,-33.837883,151.17096
2018-01-18T00:00:00.000000000,2547,-33.90762,151.36621
2018-01-19T00:00:00.000000000,2547,-33.88818,151.23555
2018-01-18T00:00:00.000000000,2578,-33.85986,151.29803
2018-01-19T00:00:00.000000000,2578,-33.86857,151.13164
2018-01-19T00:00:00.000000000,2592,-33.980705,151.23695
2018-01-19T00:00:00.000000000,2624,-33.96013,151.22487
2018-01-16T00:00:00.000000000,2698,-34.083965,151.11258
2018-01-16T00:00:00.000000000,2705,-34.09296,151.23383
2018-01-17T00:00:00.000000000,2706,-34.07624,151.19214
2018-01-15T00:00:00.000000000,2710,-34.06488,151.2451
2018-01-16T00:00:00.000000000,2710,-33.996464,151.1722
2018-01-17T00:00:00.000000000,2711,-33.96802,151.14705
2018-01-18T00:00:00.000000000,2712,-34.053062,151.15724
2018-01-16T00:00:00.000000000,2718,-33.98824,151.25566
2018-01-17T00:00:00.000000000,2718,-33.971752,151.11354
2018-01-18T00:00:00.000000000,2719,-34.013447,151.26695
2018-01-19T00:00:00.000000000,2719,-33.985573,151.11507
2018-01-19T00:00:00.000000000,2720,-34.042786,151.12825
2018-01-16T00:00:00.000000000,2725,-33.914417,151.2187
2018-01-16T00:00:00.000000000,2726,-33.96476,151.36461
2018-01-17T00:00:00.000000000,2726,-33.90508,151.24545
2018-01-19T00:00:00.000000000,2727,-34.03871,151.16182
2018-01-18T00:00:00.000000000,2728,-34.031902,151.30518
2018-01-19T00:00:00.000000000,2728,-34.014256,151.16597
2018-01-17T00:00:00.000000000,2734,-33.91315,151.30733
2018-01-18T00:00:00.000000000,2734,-33.89023,151.14505
2018-01-17T00:00:00.000000000,2735,-33.92077,151.34348
2018-01-18T00:00:00.000000000,2735,-33.928707,151.21904
2018-01-19T00:00:00.000000000,2736,-34.002644,151.12282
2018-01-17T00:00:00.000000000,2741,-33.811962,151.15111
2018-01-17T00:00:00.000000000,2742,-33.947395,151.3431
2018-01-18T00:00:00.000000000,2742,-33.942936,151.20888
2018-01-18T00:00:00.000000000,2750,-33.806725,151.28874
2018-01-19T00:00:00.000000000,2750,-33.828205,151.12149
2018-01-19T00:00:00.000000000,2751,-33.995724,151.24724
2018-01-18T00:00:00.000000000,2758,-33.94271,151.36632
2018-01-19T00:00:00.000000000,2758,-33.95596,151.2338
2018-01-18T00:00:00.000000000,2766,-33.842773,151.37415
2018-01-19T00:00:00.000000000,2766,-33.875973,151.22319
2018-01-18T00:00:00.000000000,2781,-33.8341,151.40096
2018-01-19T00:00:00.000000000,2781,-33.86563,151.24306
2018-01-19T00:00:00.000000000,2798,-34.001007,151.35146
2018-01-20T00:00:00.000000000,2798,-34.062855,151.16495
2018-01-20T00:00:00.000000000,2812,-34.018387,151.19661
2018-01-18T00:00:00.000000000,2917,-34.0795,151.15147
2018-01-16T00:00:00.000000000,2922,-34.09791,151.14697
2018-01-17T00:00:00.000000000,2929,-33.986965,151.12724
2018-01-18T00:00:00.000000000,2930,-33.98406,151.15645
2018-01-18T00:00:00.000000000,2937,-34.001244,151.22495
2018-01-19T00:00:00.000000000,2938,-34.056004,151.17442
2018-01-16T00:00:00.000000000,2944,-33.907074,151.36829
2018-01-17T00:00:00.000000000,2944,-33.85245,151.21303
2018-01-17T00:00:00.000000000,2945,-33.95999,151.33664
2018-01-18T00:00:00.000000000,2945,-33.93038,151.18965
2018-01-19T00:00:00.000000000,2946,-34.013103,151.22255
2018-01-17T00:00:00.000000000,2953,-33.846207,151.33575
2018-01-18T00:00:00.000000000,2953,-33.81718,151.11687
2018-01-18T00:00:00.000000000,2954,-33.975903,151.34003
2018-01-19T00:00:00.000000000,2954,-33.973434,151.20645
2018-01-19T00:00:00.000000000,2955,-33.999695,151.16827
2018-01-18T00:00:00.000000000,2960,-33.88499,151.36603
2018-01-19T00:00:00.000000000,2960,-33.898315,151.19519
2018-01-18T00:00:00.000000000,2961,-33.931942,151.36597
2018-01-19T00:00:00.000000000,2961,-33.969734,151.23398
2018-01-18T00:00:00.000000000,2969,-33.799904,151.37239
2018-01-19T00:00:00.000000000,2969,-33.803436,151.19002
2018-01-20T00:00:00.000000000,2977,-34.016792,151.2263
2018-01-20T00:00:00.000000000,3064,-34.009823,151.27576
2018-01-18T00:00:00.000000000,3142,-34.07443,151.15134
2018-01-18T00:00:00.000000000,3148,-34.03182,151.18922
2018-01-18T00:00:00.000000000,3156,-34.03485,151.28137
2018-01-19T00:00:00.000000000,3156,-33.97983,151.14694
2018-01-18T00:00:00.000000000,3163,-33.955276,151.27495
2018-01-19T00:00:00.000000000,3163,-33.938686,151.11458
2018-01-18T00:00:00.000000000,3172,-33.885284,151.32979
2018-01-19T00:00:00.000000000,3172,-33.901436,151.17441
2018-01-19T00:00:00.000000000,3179,-33.866016,151.25488
2018-01-19T00:00:00.000000000,3180,-34.031216,151.28885
2018-01-19T00:00:00.000000000,3187,-33.832306,151.30998
2018-01-20T00:00:00.000000000,3187,-33.85168,151.14326
2018-01-20T00:00:00.000000000,3188,-34.06912,151.16092
2018-01-19T00:00:00.000000000,3196,-33.86213,151.3493
2018-01-20T00:00:00.000000000,3196,-33.881897,151.17229
2018-01-20T00:00:00.000000000,3235,-33.86864,151.28636
2018-01-20T00:00:00.000000000,3250,-33.868137,151.3585
2018-01-21T00:00:00.000000000,3250,-33.919125,151.15317
2018-01-21T00:00:00.000000000,3283,-33.932144,151.29857
2018-01-18T00:00:00.000000000,3367,-34.09382,151.22054
2018-01-18T00:00:00.000000000,3382,-33.979515,151.36206
2018-01-19T00:00:00.000000000,3382,-33.982235,151.19923
2018-01-20T00:00:00.000000000,3391,-34.06655,151.17094
2018-01-19T00:00:00.000000000,3398,-33.893562,151.34183
2018-01-20T00:00:00.000000000,3398,-33.921097,151.16693
2018-01-20T00:00:00.000000000,3399,-34.09911,151.23434
2018-01-20T00:00:00.000000000,3406,-33.836456,151.19946
2018-01-20T00:00:00.000000000,3414,-33.98644,151.30943
2018-01-21T00:00:00.000000000,3414,-34.05245,151.10204
2018-01-21T00:00:00.000000000,3469,-33.97585,151.18411
2018-01-21T00:00:00.000000000,3484,-33.835304,151.297
2018-01-22T00:00:00.000000000,3484,-33.83337,151.11844
2018-01-21T00:00:00.000000000,3485,-34.05601,151.26163
2018-01-21T00:00:00.000000000,3486,-34.031208,151.28955
2018-01-21T00:00:00.000000000,3501,-33.82019,151.30087
2018-01-22T00:00:00.000000000,3501,-33.89444,151.12328
2018-01-21T00:00:00.000000000,3503,-33.923588,151.30544
2018-01-22T00:00:00.000000000,3503,-33.982124,151.10088
2018-01-20T00:00:00.000000000,3625,-33.991188,151.2982
2018-01-20T00:00:00.000000000,3632,-33.80162,151.28949
2018-01-20T00:00:00.000000000,3633,-33.92714,151.33183
2018-01-21T00:00:00.000000000,3633,-34.015736,151.14882
2018-01-20T00:00:00.000000000,3640,-33.838722,151.36555
2018-01-21T00:00:00.000000000,3640,-33.89473,151.15573
2018-01-21T00:00:00.000000000,3641,-33.9561,151.19484
2018-01-21T00:00:00.000000000,3656,-33.843235,151.22792
2018-01-21T00:00:00.000000000,3657,-33.96701,151.23473
2018-01-21T00:00:00.000000000,3688,-33.882423,151.33252
2018-01-22T00:00:00.000000000,3688,-33.941322,151.15726
2018-01-22T00:00:00.000000000,3705,-33.88953,151.25249
2018-01-22T00:00:00.000000000,3721,-33.984303,151.28322
2018-01-22T00:00:00.000000000,3722,-33.89364,151.21188
2018-01-21T00:00:00.000000000,3851,-34.026745,151.23354
2018-01-21T00:00:00.000000000,3852,-34.073936,151.24008
2018-01-21T00:00:00.000000000,3859,-33.880165,151.32262
2018-01-22T00:00:00.000000000,3859,-33.960167,151.16623
2018-01-21T00:00:00.000000000,3860,-33.97283,151.30397
2018-01-21T00:00:00.000000000,3875,-33.929802,151.3839
2018-01-22T00:00:00.000000000,3875,-34.026516,151.1369
2018-01-21T00:00:00.000000000,3892,-33.820606,151.40024
2018-01-22T00:00:00.000000000,3892,-33.938896,151.1849
2018-01-22T00:00:00.000000000,3893,-34.02031,151.2384
2018-01-22T00:00:00.000000000,3906,-33.86384,151.26112
2018-01-22T00:00:00.000000000,3907,-33.92888,151.31343
2018-01-22T00:00:00.000000000,3923,-33.86913,151.32556
2018-01-23T00:00:00.000000000,3923,-33.910954,151.12582
2018-01-22T00:00:00.000000000,3924,-33.830692,151.33539
2018-01-23T00:00:00.000000000,3924,-33.887836,151.1782
2018-01-22T00:00:00.000000000,3940,-33.88575,151.39157
2018-01-23T00:00:00.000000000,3940,-33.967922,151.17131
2018-01-23T00:00:00.000000000,3941,-33.964947,151.19432
2018-01-21T00:00:00.000000000,4070,-33.99008,151.31306
2018-01-22T00:00:00.000000000,4070,-34.092445,151.12323
2018-01-22T00:00:00.000000000,4078,-33.959713,151.24165
2018-01-22T00:00:00.000000000,4079,-33.995815,151.27191
2018-01-22T00:00:00.000000000,4093,-33.854,151.29305
2018-01-22T00:00:00.000000000,4094,-33.871773,151.33417
2018-01-23T00:00:00.000000000,4094,-33.90411,151.14296
2018-01-23T00:00:00.000000000,4110,-33.81472,151.20073
2018-01-22T00:00:00.000000000,4111,-33.872063,151.36934
2018-01-23T00:00:00.000000000,4111,-33.90252,151.1558
2018-01-23T00:00:00.000000000,4112,-33.986156,151.18958
2018-01-23T00:00:00.000000000,4125,-33.868893,151.24944
2018-01-23T00:00:00.000000000,4126,-34.02125,151.23232
2018-01-23T00:00:00.000000000,4142,-33.884506,151.36404
2018-01-24T00:00:00.000000000,4142,-33.954304,151.1749
2018-01-23T00:00:00.000000000,4143,-33.904114,151.33931
2018-01-24T00:00:00.000000000,4143,-33.978012,151.1552
2018-01-24T00:00:00.000000000,4158,-33.965027,151.2314
2018-01-24T00:00:00.000000000,4159,-33.847935,151.21162
2018-01-24T00:00:00.000000000,4160,-34.063515,151.18091
2018-01-22T00:00:00.000000000,4289,-34.008358,151.33273
2018-01-23T00:00:00.000000000,4297,-34.024803,151.17499
2018-01-23T00:00:00.000000000,4299,-34.103825,151.23198
2018-01-23T00:00:00.000000000,4312,-33.84582,151.28336
2018-01-23T00:00:00.000000000,4313,-34.00306,151.27435
2018-01-23T00:00:00.000000000,4329,-33.80738,151.36998
2018-01-24T00:00:00.000000000,4329,-33.907898,151.2001
2018-01-24T00:00:00.000000000,4331,-34.073784,151.11447
2018-01-24T00:00:00.000000000,4344,-33.821304,151.25264
2018-01-24T00:00:00.000000000,4345,-33.939793,151.26817
2018-01-24T00:00:00.000000000,4360,-33.886684,151.27615
2018-01-24T00:00:00.000000000,4361,-34.001778,151.2796
2018-01-25T00:00:00.000000000,4362,-34.090443,151.15175
2018-01-25T00:00:00.000000000,4379,-33.81542,151.22415
2018-01-24T00:00:00.000000000,4508,-34.096523,151.18256
2018-01-24T00:00:00.000000000,4516,-34.039246,151.1733
2018-01-24T00:00:00.000000000,4517,-34.078663,151.20357
2018-01-24T00:00:00.000000000,4531,-33.88116,151.26651
2018-01-24T00:00:00.000000000,4532,-33.955578,151.23384
2018-01-24T00:00:00.000000000,4548,-33.83848,151.33047
2018-01-25T00:00:00.000000000,4548,-33.934856,151.14722
2018-01-24T00:00:00.000000000,4549,-33.906887,151.37476
2018-01-25T00:00:00.000000000,4549,-33.98854,151.16919
2018-01-26T00:00:00.000000000,4562,-33.80965,151.10565
2018-01-25T00:00:00.000000000,4563,-33.801186,151.24094
2018-01-25T00:00:00.000000000,4564,-33.971107,151.2017
2018-01-25T00:00:00.000000000,4565,-34.06305,151.2244
2018-01-25T00:00:00.000000000,4579,-33.847145,151.33856
2018-01-26T00:00:00.000000000,4579,-33.950397,151.1485
2018-01-25T00:00:00.000000000,4580,-33.914127,151.27321
2018-01-25T00:00:00.000000000,4581,-33.920227,151.32672
2018-01-26T00:00:00.000000000,4581,-33.974377,151.15648
2018-01-25T00:00:00.000000000,4582,-33.86752,151.35712
2018-01-26T00:00:00.000000000,4582,-33.948112,151.18187
2018-01-25T00:00:00.000000000,4735,-33.985603,151.1597
2018-01-25T00:00:00.000000000,4736,-34.094326,151.20831
2018-01-25T00:00:00.000000000,4750,-33.954857,151.19753
2018-01-25T00:00:00.000000000,4751,-34.02618,151.27997
2018-01-25T00:00:00.000000000,4767,-33.888367,151.3171
2018-01-26T00:00:00.000000000,4767,-33.95645,151.12703
2018-01-25T00:00:00.000000000,4768,-33.92749,151.36899
2018-01-26T00:00:00.000000000,4768,-33.999382,151.18492
2018-01-26T00:00:00.000000000,4769,-34.06164,151.13976
2018-01-26T00:00:00.000000000,4782,-33.91336,151.26334
2018-01-26T00:00:00.000000000,4784,-34.002197,151.23297
2018-01-26T00:00:00.000000000,4786,-33.935776,151.29976
2018-01-27T00:00:00.000000000,4786,-33.984142,151.11864
2018-01-27T00:00:00.000000000,4798,-33.835323,151.15913
2018-01-26T00:00:00.000000000,4800,-33.86797,151.39874
2018-01-27T00:00:00.000000000,4800,-33.970856,151.19818
2018-01-27T00:00:00.000000000,4801,-33.84695,151.25165
2018-01-26T00:00:00.000000000,4954,-34.0134,151.2337
2018-01-26T00:00:00.000000000,4955,-34.082355,151.19954
2018-01-26T00:00:00.000000000,4968,-33.86096,151.2355
2018-01-26T00:00:00.000000000,4969,-33.89558,151.3033
2018-01-27T00:00:00.000000000,4969,-33.96296,151.12465
2018-01-27T00:00:00.000000000,4984,-33.80649,151.15758
2018-01-26T00:00:00.000000000,4987,-33.890717,151.30334
2018-01-27T00:00:00.000000000,4987,-33.92383,151.12016
2018-01-27T00:00:00.000000000,5002,-33.81056,151.27582
2018-01-28T00:00:00.000000000,5002,-33.821808,151.11859
2018-01-27T00:00:00.000000000,5003,-33.95639,151.3166
2018-01-28T00:00:00.000000000,5003,-34.010796,151.1072
2018-01-27T00:00:00.000000000,5004,-34.053726,151.21046
2018-01-28T00:00:00.000000000,5006,-34.09442,151.134
2018-01-27T00:00:00.000000000,5021,-33.801193,151.4002
2018-01-28T00:00:00.000000000,5021,-33.85243,151.22371
2018-01-26T00:00:00.000000000,5165,-34.013744,151.2542
2018-01-26T00:00:00.000000000,5173,-33.919163,151.3722
2018-01-27T00:00:00.000000000,5173,-33.94928,151.13307
2018-01-27T00:00:00.000000000,5174,-34.050407,151.22514
2018-01-27T00:00:00.000000000,5187,-33.80278,151.23227
2018-01-27T00:00:00.000000000,5188,-33.806366,151.24937
2018-01-27T00:00:00.000000000,5190,-33.928997,151.3302
2018-01-28T00:00:00.000000000,5190,-33.984707,151.13393
2018-01-28T00:00:00.000000000,5205,-33.80679,151.16232
2018-01-27T00:00:00.000000000,5206,-33.859814,151.33609
2018-01-28T00:00:00.000000000,5206,-33.8928,151.13994
2018-01-28T00:00:00.000000000,5207,-34.093826,151.20999
2018-01-28T00:00:00.000000000,5222,-33.95752,151.20686
2018-01-28T00:00:00.000000000,5223,-33.933735,151.28337
2018-01-28T00:00:00.000000000,5238,-33.8073,151.37787
2018-01-29T00:00:00.000000000,5238,-33.83177,151.15701
2018-01-29T00:00:00.000000000,5239,-33.849854,151.26936
2018-01-29T00:00:00.000000000,5240,-33.905922,151.24367
2018-01-27T00:00:00.000000000,5384,-34.008522,151.28487
2018-01-28T00:00:00.000000000,5392,-34.073345,151.20384
2018-01-28T00:00:00.000000000,5393,-34.082542,151.175
2018-01-28T00:00:00.000000000,5407,-33.95055,151.26814
2018-01-28T00:00:00.000000000,5408,-33.96748,151.26857
2018-01-28T00:00:00.000000000,5409,-33.871826,151.31195
2018-01-29T00:00:00.000000000,5409,-33.93524,151.13086
2018-01-28T00:00:00.000000000,5410,-34.019283,151.29532
2018-01-28T00:00:00.000000000,5423,-33.817894,151.36746
2018-01-29T00:00:00.000000000,5423,-33.849472,151.19331
2018-01-28T00:00:00.000000000,5424,-33.80187,151.35448
2018-01-29T00:00:00.000000000,5424,-33.843002,151.14082
2018-01-29T00:00:00.000000000,5425,-34.04147,151.18773
2018-01-28T00:00:00.000000000,5426,-33.93993,151.36711
2018-01-29T00:00:00.000000000,5426,-34.020596,151.15768
2018-01-29T00:00:00.000000000,5427,-34.094345,151.22339
2018-01-29T00:00:00.000000000,5440,-33.924267,151.2496
2018-01-30T00:00:00.000000000,5441,-33.80417,151.1754
2018-01-30T00:00:00.000000000,5442,-34.019417,151.15169
2018-01-29T00:00:00.000000000,5443,-33.868107,151.33586
2018-01-30T00:00:00.000000000,5443,-33.905342,151.10005
2018-01-29T00:00:00.000000000,5444,-33.89491,151.28595
2018-01-28T00:00:00.000000000,5603,-33.981716,151.35147
2018-01-29T00:00:00.000000000,5603,-34.04102,151.16632
2018-01-28T00:00:00.000000000,5604,-33.955772,151.33855
2018-01-29T00:00:00.000000000,5604,-34.02094,151.11424
2018-01-28T00:00:00.000000000,5611,-33.845455,151.35585
2018-01-29T00:00:00.000000000,5611,-33.913113,151.1175
2018-01-29T00:00:00.000000000,5612,-34.084892,151.21889
2018-01-29T00:00:00.000000000,5626,-33.85746,151.2997
2018-01-30T00:00:00.000000000,5626,-33.846676,151.10147
2018-01-29T00:00:00.000000000,5627,-33.91751,151.29509
2018-01-29T00:00:00.000000000,5628,-34.006065,151.33884
2018-01-30T00:00:00.000000000,5628,-34.051834,151.15332
2018-01-29T00:00:00.000000000,5629,-34.000607,151.34204
2018-01-30T00:00:00.000000000,5629,-34.034416,151.17676
2018-01-30T00:00:00.000000000,5645,-33.906044,151.25177
2018-01-30T00:00:00.000000000,5646,-34.088665,151.24016
2018-01-30T00:00:00.000000000,5648,-34.050465,151.27266
2018-01-31T00:00:00.000000000,5648,-34.010647,151.11748
2018-01-31T00:00:00.000000000,5660,-33.80615,151.14684
2018-01-30T00:00:00.000000000,5661,-33.887337,151.37012
2018-01-31T00:00:00.000000000,5661,-33.89444,151.18895
2018-01-31T00:00:00.000000000,5663,-34.05701,151.18983
2018-01-29T00:00:00.000000000,5822,-33.925156,151.37549
2018-01-30T00:00:00.000000000,5822,-33.95392,151.20082
2018-01-30T00:00:00.000000000,5823,-34.099293,151.2113
2018-01-30T00:00:00.000000000,5830,-33.91635,151.2039
2018-01-30T00:00:00.000000000,5831,-34.02755,151.20416
2018-01-31T00:00:00.000000000,5832,-34.02631,151.1436
2018-01-30T00:00:00.000000000,5846,-33.874424,151.29771
2018-01-31T00:00:00.000000000,5846,-33.86031,151.15633
2018-01-30T00:00:00.000000000,5847,-33.921535,151.3415
2018-01-31T00:00:00.000000000,5847,-33.891148,151.12633
2018-01-31T00:00:00.000000000,5848,-34.02687,151.20872
2018-01-31T00:00:00.000000000,5849,-34.05029,151.23587
2018-01-31T00:00:00.000000000,5863,-33.84119,151.31895
2018-01-31T00:00:00.000000000,5864,-33.920002,151.32669
2018-01-31T00:00:00.000000000,5865,-34.020782,151.30283
2018-01-30T00:00:00.000000000,6041,-33.92368,151.35558
2018-01-31T00:00:00.000000000,6041,-33.93401,151.21887
2018-01-31T00:00:00.000000000,6049,-33.82075,151.28465
2018-01-31T00:00:00.000000000,6050,-33.952484,151.3086
2018-01-31T00:00:00.000000000,6051,-33.94475,151.3626
2018-01-31T00:00:00.000000000,6065,-33.808304,151.36246
2018-01-31T00:00:00.000000000,6260,-33.803802,151.4056
